cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
       145  9.454939961E-01 -5.344210193E-02  2.402190257E-01  1.267075171E-03  1.648187625E+00 -3.635202659E-01  1.607599286E+00  8.778784810E-02  1.141927868E+02 
       146  9.370875955E-01 -5.154765770E-02  2.485992728E-01  1.357020638E-03  1.765187001E+00 -3.868879138E-01  1.722266789E+00  7.304773349E-02  9.501912207E+01 
       147  9.280897379E-01 -4.953366891E-02  2.566601999E-01  1.446456635E-03  1.881523669E+00 -4.096472039E-01  1.836387891E+00  5.800491088E-02  7.545170047E+01 
       148  9.185125232E-01 -4.740535468E-02  2.643927603E-01  1.534928490E-03  1.996606200E+00 -4.316572627E-01  1.949386654E+00  4.274896069E-02  5.560704652E+01 
       149  9.083688855E-01 -4.516812414E-02  2.717814483E-01  1.621912152E-03  2.109752917E+00 -4.527637877E-01  2.060597565E+00  2.735468900E-02  3.558246655E+01 
       150  8.976724148E-01 -4.282755405E-02  2.788308725E-01  1.707141335E-03  2.220617440E+00 -4.728903687E-01  2.169681201E+00  1.187849537E-02  1.545132405E+01 
       151  8.864374757E-01 -4.038937762E-02  2.855692706E-01  1.790651012E-03  2.329245262E+00 -4.920474890E-01  2.276680206E+00 -3.637473694E-03 -4.731557578E+00 
       152  8.746792078E-01 -3.785943985E-02  2.920023807E-01  1.872240560E-03  2.435375416E+00 -5.101824582E-01  2.381337287E+00 -1.916510141E-02 -2.492960457E+01 
       153  8.624134660E-01 -3.524370492E-02  2.981404954E-01  1.951778860E-03  2.538837345E+00 -5.272639450E-01  2.483482997E+00 -3.468864293E-02 -4.512233631E+01 
       154  8.496568203E-01 -3.254823759E-02  3.040270522E-01  2.029605289E-03  2.640072504E+00 -5.433880658E-01  2.583546446E+00 -5.019285452E-02 -6.528992405E+01 
       155  8.364263773E-01 -2.977918461E-02  3.096717881E-01  2.105672298E-03  2.739019044E+00 -5.585445386E-01  2.681464771E+00 -6.565914750E-02 -8.540818796E+01 
       156  8.227401376E-01 -2.694277279E-02  3.150675256E-01  2.179693435E-03  2.835304350E+00 -5.726596816E-01  2.776870838E+00 -8.108703723E-02 -1.054764977E+02 
       157  8.086164594E-01 -2.404530719E-02  3.202810463E-01  2.252422685E-03  2.929909195E+00 -5.859317098E-01  2.870723241E+00 -9.650009719E-02 -1.255255171E+02 
