cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
       129  9.632285833E-01 -2.317200601E-01  8.146087563E-01  2.904065105E-02  2.056667983E+02  1.143858304E+02 -1.709231223E+02 -2.940305632E-01 -2.082333637E+03 
       130  9.629734755E-01 -2.315493822E-01  1.914486918E-01  1.604289170E-03  1.136162604E+01  6.317859224E+00 -9.443050409E+00 -2.607845635E-01 -1.846884428E+03 
       131  9.624634385E-01 -2.312082052E-01  1.334427243E-01  7.794771507E-04  5.520281540E+00 -3.068552994E+00  4.588844169E+00 -2.527115846E-01 -1.789711339E+03 
       132  9.616984725E-01 -2.306969464E-01  1.015405645E-01  4.513324421E-04  3.196350459E+00 -1.775788394E+00  2.657674141E+00 -2.441064640E-01 -1.728769606E+03 
       133  9.606790543E-01 -2.300161868E-01  4.908250117E-02  1.054563275E-04  7.468450072E-01 -4.146231168E-01  6.211804374E-01 -2.416811553E-01 -1.711593494E+03 
       134  9.594055414E-01 -2.291667312E-01  4.448038096E-02  8.660890970E-05  6.133670050E-01  3.402135719E-01 -5.103663472E-01 -2.414638421E-01 -1.710054476E+03 
       135  9.578783512E-01 -2.281495631E-01  7.531617981E-02  2.483176259E-04  1.758593187E+00  9.743766730E-01 -1.463980907E+00 -2.453495300E-01 -1.737573038E+03 
       136  9.560980797E-01 -2.269658595E-01  8.957200404E-02  3.512157788E-04  2.487321121E+00  1.376404665E+00 -2.071781011E+00 -2.501924525E-01 -1.771870767E+03 
       137  9.540655613E-01 -2.256169766E-01  9.954609140E-02  4.337796304E-04  3.072040898E+00  1.697527540E+00 -2.560436590E+00 -2.572162916E-01 -1.821613815E+03 
       138  9.517813921E-01 -2.241044939E-01  1.055519202E-01  4.877104422E-04  3.453980593E+00  1.905497913E+00 -2.880808852E+00 -2.646485523E-01 -1.874249318E+03 
       139  9.492465854E-01 -2.224301100E-01  1.098556538E-01  5.282715224E-04  3.741235430E+00  2.060278522E+00 -3.122834443E+00 -2.728018870E-01 -1.931991489E+03 
       140  9.464620948E-01 -2.205957770E-01  1.125450867E-01  5.544454070E-04  3.926599699E+00  2.158111720E+00 -3.280356535E+00 -2.808592744E-01 -1.989054158E+03 
       141  9.434291124E-01 -2.186035663E-01  1.143388472E-01  5.722732198E-04  4.052856826E+00  2.222743894E+00 -3.388961203E+00 -2.887348108E-01 -2.044828953E+03 
       142  9.401487708E-01 -2.164557427E-01  1.154194569E-01  5.831177508E-04  4.129658134E+00  2.259634566E+00 -3.456606418E+00 -2.960535702E-01 -2.096660635E+03 
       143  9.366224408E-01 -2.141547352E-01  1.160273885E-01  5.892911353E-04  4.173378235E+00  2.277893345E+00 -3.496896882E+00 -3.026929084E-01 -2.143680636E+03 
       144  9.328514934E-01 -2.117031068E-01  1.161771557E-01  5.908234561E-04  4.184230179E+00  2.277764723E+00 -3.509924509E+00 -3.085107279E-01 -2.184882616E+03 
       145  9.288375974E-01 -2.091036290E-01  1.158847800E-01  5.878493582E-04  4.163167525E+00  2.259912233E+00 -3.496392503E+00 -3.134794290E-01 -2.220071112E+03 
       146  9.245822430E-01 -2.063591778E-01  1.151810840E-01  5.807310498E-04  4.112755443E+00  2.225882741E+00 -3.458352694E+00 -3.175920973E-01 -2.249197158E+03 
       147  9.200873971E-01 -2.034727782E-01  1.141072956E-01  5.699876717E-04  4.036670503E+00  2.177821728E+00 -3.398794090E+00 -3.209305443E-01 -2.272840144E+03 
       148  9.153549075E-01 -2.004476041E-01  1.127538321E-01  5.565485746E-04  3.941494397E+00  2.119425099E+00 -3.323163452E+00 -3.235443143E-01 -2.291350945E+03 
       149  9.103867412E-01 -1.972869784E-01  1.111950605E-01  5.412383260E-04  3.833066738E+00  2.053954448E+00 -3.236305261E+00 -3.256163929E-01 -2.306025470E+03 
       150  9.051851034E-01 -1.939942837E-01  1.094726634E-01  5.246029507E-04  3.715254491E+00  1.983581064E+00 -3.141420394E+00 -3.271794328E-01 -2.317094967E+03 
       151  8.997521996E-01 -1.905730814E-01  1.076833044E-01  5.075958552E-04  3.594809709E+00  1.911985152E+00 -3.044169776E+00 -3.283931302E-01 -2.325690410E+03 
       152  8.940904737E-01 -1.870270669E-01  1.058795622E-01  4.907622795E-04  3.475593799E+00  1.841262346E+00 -2.947796674E+00 -3.293502736E-01 -2.332468930E+03 
       153  8.882024884E-01 -1.833599508E-01  1.041183455E-01  4.745774830E-04  3.360972565E+00  1.773213341E+00 -2.855144660E+00 -3.301374280E-01 -2.338043582E+03 
       154  8.820907474E-01 -1.795756221E-01  1.024140210E-01  4.591446052E-04  3.251676442E+00  1.708222808E+00 -2.766834748E+00 -3.308222131E-01 -2.342893251E+03 
       155  8.757581711E-01 -1.756780595E-01  1.007792613E-01  4.446109225E-04  3.148748447E+00  1.646829204E+00 -2.683760488E+00 -3.314576773E-01 -2.347393629E+03 
